competition_level,simulation_id,policy,efficiency_score,overall_match_rate,total_rounds,policy_matches,policy_unmatches,policy_total_agents,policy_match_rate,avg_quality,avg_rounds_matched,avg_rounds_all
Competition 5,91,Greedy,1.0,0.2,23,30,20,50,0.6,4.188596288185544,1.0,0.6
Competition 5,91,Threshold_6,1.0,0.2,23,7,43,50,0.14,7.747869630433073,1.1428571428571428,0.84
Competition 5,91,Threshold_8,1.0,0.2,23,3,47,50,0.06,8.687131189835675,1.0,1.1
Competition 5,91,Optimal_Stopping,1.0,0.2,23,0,50,50,0.0,0.0,0.0,0.86
Competition 5,92,Greedy,1.0,0.2,40,30,20,50,0.6,5.719874702618655,1.0,0.6
Competition 5,92,Threshold_6,1.0,0.2,40,7,43,50,0.14,8.037793180804258,1.0,0.68
Competition 5,92,Threshold_8,1.0,0.2,40,3,47,50,0.06,9.188033153305343,1.0,0.76
Competition 5,92,Optimal_Stopping,1.0,0.2,40,0,50,50,0.0,0.0,0.0,0.76
Competition 5,93,Greedy,1.0,0.2,26,26,24,50,0.52,5.005885785751348,1.0,0.52
Competition 5,93,Threshold_6,1.0,0.2,26,9,41,50,0.18,7.363943381748011,1.0,0.8
Competition 5,93,Threshold_8,1.0,0.2,26,5,45,50,0.1,9.10716371811779,1.0,1.0
Competition 5,93,Optimal_Stopping,1.0,0.2,26,0,50,50,0.0,0.0,0.0,0.98
Competition 5,94,Greedy,1.0,0.2,32,29,21,50,0.58,4.300438683876506,1.0,0.58
Competition 5,94,Threshold_6,1.0,0.2,32,10,40,50,0.2,7.5710691165516995,1.2,0.8
Competition 5,94,Threshold_8,1.0,0.2,32,1,49,50,0.02,9.111133476958814,1.0,0.82
Competition 5,94,Optimal_Stopping,1.0,0.2,32,0,50,50,0.0,0.0,0.0,0.98
Competition 5,95,Greedy,1.0,0.2,8,21,29,50,0.42,4.445751321432164,1.0,0.42
Competition 5,95,Threshold_6,1.0,0.2,8,13,37,50,0.26,7.874574037450902,1.0769230769230769,0.46
Competition 5,95,Threshold_8,1.0,0.2,8,6,44,50,0.12,9.34394341564336,1.0,0.46
Competition 5,95,Optimal_Stopping,1.0,0.2,8,0,50,50,0.0,0.0,0.0,0.7
Competition 5,96,Greedy,1.0,0.2,28,29,21,50,0.58,4.1024998599971445,1.0,0.58
Competition 5,96,Threshold_6,1.0,0.2,28,8,42,50,0.16,7.365130869489197,1.0,1.04
Competition 5,96,Threshold_8,1.0,0.2,28,3,47,50,0.06,9.590135727405624,1.0,1.06
Competition 5,96,Optimal_Stopping,1.0,0.2,28,0,50,50,0.0,0.0,0.0,1.08
Competition 5,97,Greedy,1.0,0.2,17,28,22,50,0.56,4.593024978200597,1.0,0.56
Competition 5,97,Threshold_6,1.0,0.2,17,11,39,50,0.22,7.970592487213377,1.0909090909090908,0.78
Competition 5,97,Threshold_8,1.0,0.2,17,1,49,50,0.02,8.348333714782315,1.0,0.72
Competition 5,97,Optimal_Stopping,1.0,0.2,17,0,50,50,0.0,0.0,0.0,0.68
Competition 5,98,Greedy,1.0,0.2,39,30,20,50,0.6,4.28410775622872,1.0,0.6
Competition 5,98,Threshold_6,1.0,0.2,39,9,41,50,0.18,7.948810093880011,1.0,0.64
Competition 5,98,Threshold_8,1.0,0.2,39,1,49,50,0.02,8.631720601651171,1.0,0.9
Competition 5,98,Optimal_Stopping,1.0,0.2,39,0,50,50,0.0,0.0,0.0,0.78
Competition 5,99,Greedy,1.0,0.2,22,22,28,50,0.44,5.0281516323577975,1.0,0.44
Competition 5,99,Threshold_6,1.0,0.2,22,13,37,50,0.26,7.757265801018092,1.1538461538461537,0.9
Competition 5,99,Threshold_8,1.0,0.2,22,5,45,50,0.1,8.56644883661783,1.2,0.88
Competition 5,99,Optimal_Stopping,1.0,0.2,22,0,50,50,0.0,0.0,0.0,1.24
Competition 7,0,Greedy,1.0,0.14285714285714285,22,27,43,70,0.38571428571428573,4.028835848125995,1.0,0.38571428571428573
Competition 7,0,Threshold_6,1.0,0.14285714285714285,22,10,60,70,0.14285714285714285,7.803962946288189,1.1,0.4142857142857143
Competition 7,0,Threshold_8,1.0,0.14285714285714285,22,3,67,70,0.04285714285714286,9.06710639267943,1.0,0.4142857142857143
Competition 7,0,Optimal_Stopping,1.0,0.14285714285714285,22,0,70,70,0.0,0.0,0.0,0.5857142857142857
Competition 7,1,Greedy,1.0,0.14285714285714285,13,30,40,70,0.42857142857142855,4.6058889229982105,1.0,0.42857142857142855
Competition 7,1,Threshold_6,1.0,0.14285714285714285,13,5,65,70,0.07142857142857142,7.707406706700904,1.0,0.2571428571428571
Competition 7,1,Threshold_8,1.0,0.14285714285714285,13,5,65,70,0.07142857142857142,9.092458715422596,1.0,0.2571428571428571
Competition 7,1,Optimal_Stopping,1.0,0.14285714285714285,13,0,70,70,0.0,0.0,0.0,0.3142857142857143
Competition 7,2,Greedy,1.0,0.14285714285714285,17,30,40,70,0.42857142857142855,4.522055460525948,1.0,0.42857142857142855
Competition 7,2,Threshold_6,1.0,0.14285714285714285,17,6,64,70,0.08571428571428572,7.818422866372735,1.0,0.6
Competition 7,2,Threshold_8,1.0,0.14285714285714285,17,4,66,70,0.05714285714285714,9.15598350605122,1.0,0.5285714285714286
Competition 7,2,Optimal_Stopping,1.0,0.14285714285714285,17,0,70,70,0.0,0.0,0.0,0.3
Competition 7,3,Greedy,1.0,0.14285714285714285,27,33,37,70,0.4714285714285714,4.350473196978116,1.0,0.4714285714285714
Competition 7,3,Threshold_6,1.0,0.14285714285714285,27,6,64,70,0.08571428571428572,7.428529853218638,1.0,0.8142857142857143
Competition 7,3,Threshold_8,1.0,0.14285714285714285,27,1,69,70,0.014285714285714285,9.636396088550399,1.0,0.7142857142857143
Competition 7,3,Optimal_Stopping,1.0,0.14285714285714285,27,0,70,70,0.0,0.0,0.0,0.8571428571428571
Competition 7,4,Greedy,1.0,0.14285714285714285,15,29,41,70,0.4142857142857143,4.695288283889492,1.0,0.4142857142857143
Competition 7,4,Threshold_6,1.0,0.14285714285714285,15,7,63,70,0.1,7.9835490172411605,1.0,0.5142857142857142
Competition 7,4,Threshold_8,1.0,0.14285714285714285,15,4,66,70,0.05714285714285714,9.29437135818348,1.0,0.5
Competition 7,4,Optimal_Stopping,1.0,0.14285714285714285,15,0,70,70,0.0,0.0,0.0,0.4714285714285714
Competition 7,5,Greedy,1.0,0.14285714285714285,21,33,37,70,0.4714285714285714,5.188387907655557,1.0,0.4714285714285714
Competition 7,5,Threshold_6,1.0,0.14285714285714285,21,5,65,70,0.07142857142857142,7.649635916913891,1.0,0.4
Competition 7,5,Threshold_8,1.0,0.14285714285714285,21,2,68,70,0.02857142857142857,9.033509728403708,1.0,0.6428571428571429
Competition 7,5,Optimal_Stopping,1.0,0.14285714285714285,21,0,70,70,0.0,0.0,0.0,0.5714285714285714
Competition 7,6,Greedy,1.0,0.14285714285714285,13,30,40,70,0.42857142857142855,4.912614529702077,1.0,0.42857142857142855
Competition 7,6,Threshold_6,1.0,0.14285714285714285,13,6,64,70,0.08571428571428572,7.723542278857432,1.3333333333333333,0.5571428571428572
Competition 7,6,Threshold_8,1.0,0.14285714285714285,13,4,66,70,0.05714285714285714,9.544311668304982,1.0,0.2857142857142857
Competition 7,6,Optimal_Stopping,1.0,0.14285714285714285,13,0,70,70,0.0,0.0,0.0,0.6
Competition 7,7,Greedy,1.0,0.14285714285714285,16,28,42,70,0.4,4.417754520223395,1.0,0.4
Competition 7,7,Threshold_6,1.0,0.14285714285714285,16,9,61,70,0.12857142857142856,7.945626045437518,1.0,0.35714285714285715
Competition 7,7,Threshold_8,1.0,0.14285714285714285,16,3,67,70,0.04285714285714286,9.160757641683974,1.0,0.32857142857142857
Competition 7,7,Optimal_Stopping,1.0,0.14285714285714285,16,0,70,70,0.0,0.0,0.0,0.5428571428571428
Competition 7,8,Greedy,1.0,0.14285714285714285,22,30,40,70,0.42857142857142855,4.818078331735651,1.0,0.42857142857142855
Competition 7,8,Threshold_6,1.0,0.14285714285714285,22,6,64,70,0.08571428571428572,7.992759374106299,1.0,0.5857142857142857
Competition 7,8,Threshold_8,1.0,0.14285714285714285,22,4,66,70,0.05714285714285714,9.24272177540646,1.0,0.7142857142857143
Competition 7,8,Optimal_Stopping,1.0,0.14285714285714285,22,0,70,70,0.0,0.0,0.0,0.6571428571428571
Competition 7,9,Greedy,1.0,0.14285714285714285,25,35,35,70,0.5,4.556237364593648,1.0,0.5
Competition 7,9,Threshold_6,1.0,0.14285714285714285,25,3,67,70,0.04285714285714286,7.124993916411529,1.0,0.5571428571428572
Competition 7,9,Threshold_8,1.0,0.14285714285714285,25,2,68,70,0.02857142857142857,8.82735401398972,1.5,0.4857142857142857
Competition 7,9,Optimal_Stopping,1.0,0.14285714285714285,25,0,70,70,0.0,0.0,0.0,0.6857142857142857
Competition 7,10,Greedy,1.0,0.14285714285714285,13,28,42,70,0.4,4.07547356473149,1.0,0.4
Competition 7,10,Threshold_6,1.0,0.14285714285714285,13,8,62,70,0.11428571428571428,7.984472228775671,1.0,0.42857142857142855
Competition 7,10,Threshold_8,1.0,0.14285714285714285,13,4,66,70,0.05714285714285714,9.494927362739084,1.25,0.4714285714285714
Competition 7,10,Optimal_Stopping,1.0,0.14285714285714285,13,0,70,70,0.0,0.0,0.0,0.6142857142857143
Competition 7,11,Greedy,1.0,0.14285714285714285,13,28,42,70,0.4,4.412184731386918,1.0,0.4
Competition 7,11,Threshold_6,1.0,0.14285714285714285,13,7,63,70,0.1,7.971418177414527,1.0,0.38571428571428573
Competition 7,11,Threshold_8,1.0,0.14285714285714285,13,5,65,70,0.07142857142857142,8.692199263720088,1.0,0.5142857142857142
Competition 7,11,Optimal_Stopping,1.0,0.14285714285714285,13,0,70,70,0.0,0.0,0.0,0.42857142857142855
Competition 7,12,Greedy,1.0,0.14285714285714285,16,33,37,70,0.4714285714285714,4.334612268038664,1.0,0.4714285714285714
Competition 7,12,Threshold_6,1.0,0.14285714285714285,16,5,65,70,0.07142857142857142,7.91777869730746,1.0,0.4
Competition 7,12,Threshold_8,1.0,0.14285714285714285,16,2,68,70,0.02857142857142857,8.696114094957416,1.0,0.5714285714285714
Competition 7,12,Optimal_Stopping,1.0,0.14285714285714285,16,0,70,70,0.0,0.0,0.0,0.5
Competition 7,13,Greedy,1.0,0.14285714285714285,11,29,41,70,0.4142857142857143,4.447418406722317,1.0,0.4142857142857143
Competition 7,13,Threshold_6,1.0,0.14285714285714285,11,8,62,70,0.11428571428571428,7.9676652634021226,1.125,0.45714285714285713
Competition 7,13,Threshold_8,1.0,0.14285714285714285,11,3,67,70,0.04285714285714286,8.749677575837241,1.3333333333333333,0.34285714285714286
Competition 7,13,Optimal_Stopping,1.0,0.14285714285714285,11,0,70,70,0.0,0.0,0.0,0.5285714285714286
Competition 7,14,Greedy,1.0,0.14285714285714285,35,28,42,70,0.4,4.421613416996048,1.0,0.4
Competition 7,14,Threshold_6,1.0,0.14285714285714285,35,7,63,70,0.1,8.043152215148954,1.0,0.6428571428571429
Competition 7,14,Threshold_8,1.0,0.14285714285714285,35,5,65,70,0.07142857142857142,9.271093385788713,1.0,0.8857142857142857
Competition 7,14,Optimal_Stopping,1.0,0.14285714285714285,35,0,70,70,0.0,0.0,0.0,0.7857142857142857
Competition 7,15,Greedy,1.0,0.14285714285714285,19,29,41,70,0.4142857142857143,4.647692599071312,1.0,0.4142857142857143
Competition 7,15,Threshold_6,1.0,0.14285714285714285,19,8,62,70,0.11428571428571428,8.329181878463926,1.0,0.4714285714285714
Competition 7,15,Threshold_8,1.0,0.14285714285714285,19,3,67,70,0.04285714285714286,9.222240380226546,1.0,0.5
Competition 7,15,Optimal_Stopping,1.0,0.14285714285714285,19,0,70,70,0.0,0.0,0.0,0.44285714285714284
Competition 7,16,Greedy,1.0,0.14285714285714285,18,32,38,70,0.45714285714285713,4.3165449717053965,1.0,0.45714285714285713
Competition 7,16,Threshold_6,1.0,0.14285714285714285,18,4,66,70,0.05714285714285714,7.769686055165011,1.0,0.5
Competition 7,16,Threshold_8,1.0,0.14285714285714285,18,4,66,70,0.05714285714285714,9.132496116561992,1.0,0.4142857142857143
Competition 7,16,Optimal_Stopping,1.0,0.14285714285714285,18,0,70,70,0.0,0.0,0.0,0.42857142857142855
Competition 7,17,Greedy,1.0,0.14285714285714285,13,31,39,70,0.44285714285714284,4.307900820658762,1.0,0.44285714285714284
Competition 7,17,Threshold_6,1.0,0.14285714285714285,13,8,62,70,0.11428571428571428,7.848078057841412,1.0,0.4714285714285714
Competition 7,17,Threshold_8,1.0,0.14285714285714285,13,1,69,70,0.014285714285714285,8.438018737145768,1.0,0.4
Competition 7,17,Optimal_Stopping,1.0,0.14285714285714285,13,0,70,70,0.0,0.0,0.0,0.4857142857142857
Competition 7,18,Greedy,1.0,0.14285714285714285,15,28,42,70,0.4,4.568793856616753,1.0,0.4
Competition 7,18,Threshold_6,1.0,0.14285714285714285,15,8,62,70,0.11428571428571428,8.367056647987134,1.125,0.45714285714285713
Competition 7,18,Threshold_8,1.0,0.14285714285714285,15,4,66,70,0.05714285714285714,9.293817243115473,1.0,0.5
Competition 7,18,Optimal_Stopping,1.0,0.14285714285714285,15,0,70,70,0.0,0.0,0.0,0.5571428571428572
Competition 7,19,Greedy,1.0,0.14285714285714285,16,28,42,70,0.4,4.431153960540607,1.0,0.4
Competition 7,19,Threshold_6,1.0,0.14285714285714285,16,9,61,70,0.12857142857142856,8.292574400156091,1.0,0.5857142857142857
Competition 7,19,Threshold_8,1.0,0.14285714285714285,16,3,67,70,0.04285714285714286,9.207678011942884,1.0,0.44285714285714284
Competition 7,19,Optimal_Stopping,1.0,0.14285714285714285,16,0,70,70,0.0,0.0,0.0,0.42857142857142855
Competition 7,20,Greedy,1.0,0.14285714285714285,22,33,37,70,0.4714285714285714,4.460717817352006,1.0,0.4714285714285714
Competition 7,20,Threshold_6,1.0,0.14285714285714285,22,4,66,70,0.05714285714285714,7.956410346268823,1.0,0.6428571428571429
Competition 7,20,Threshold_8,1.0,0.14285714285714285,22,3,67,70,0.04285714285714286,9.11555265814461,1.0,0.6142857142857143
Competition 7,20,Optimal_Stopping,1.0,0.14285714285714285,22,0,70,70,0.0,0.0,0.0,0.8571428571428571
Competition 7,21,Greedy,1.0,0.14285714285714285,8,28,42,70,0.4,4.470504336673781,1.0,0.4
Competition 7,21,Threshold_6,1.0,0.14285714285714285,8,10,60,70,0.14285714285714285,8.038152731778455,1.1,0.3142857142857143
Competition 7,21,Threshold_8,1.0,0.14285714285714285,8,2,68,70,0.02857142857142857,9.386510741922269,1.0,0.5
Competition 7,21,Optimal_Stopping,1.0,0.14285714285714285,8,0,70,70,0.0,0.0,0.0,0.44285714285714284
Competition 7,22,Greedy,1.0,0.14285714285714285,25,30,40,70,0.42857142857142855,4.667930600400967,1.0,0.42857142857142855
Competition 7,22,Threshold_6,1.0,0.14285714285714285,25,9,61,70,0.12857142857142856,7.681466170316709,1.1111111111111112,0.5142857142857142
Competition 7,22,Threshold_8,1.0,0.14285714285714285,25,1,69,70,0.014285714285714285,8.880978134375994,1.0,0.44285714285714284
Competition 7,22,Optimal_Stopping,1.0,0.14285714285714285,25,0,70,70,0.0,0.0,0.0,0.5571428571428572
Competition 7,23,Greedy,1.0,0.14285714285714285,23,32,38,70,0.45714285714285713,4.291198075997342,1.0,0.45714285714285713
Competition 7,23,Threshold_6,1.0,0.14285714285714285,23,5,65,70,0.07142857142857142,7.276979440243761,1.0,0.6285714285714286
Competition 7,23,Threshold_8,1.0,0.14285714285714285,23,3,67,70,0.04285714285714286,9.266331481993253,1.0,0.7571428571428571
Competition 7,23,Optimal_Stopping,1.0,0.14285714285714285,23,0,70,70,0.0,0.0,0.0,0.7857142857142857
Competition 7,24,Greedy,1.0,0.14285714285714285,16,24,46,70,0.34285714285714286,4.9599529711945785,1.0,0.34285714285714286
Competition 7,24,Threshold_6,1.0,0.14285714285714285,16,14,56,70,0.2,7.624279610927497,1.0,0.4142857142857143
Competition 7,24,Threshold_8,1.0,0.14285714285714285,16,2,68,70,0.02857142857142857,8.841966273945893,1.0,0.4142857142857143
Competition 7,24,Optimal_Stopping,1.0,0.14285714285714285,16,0,70,70,0.0,0.0,0.0,0.4857142857142857
Competition 7,25,Greedy,1.0,0.14285714285714285,13,28,42,70,0.4,4.482525911885911,1.0,0.4
Competition 7,25,Threshold_6,1.0,0.14285714285714285,13,8,62,70,0.11428571428571428,7.727797140351495,1.0,0.4
Competition 7,25,Threshold_8,1.0,0.14285714285714285,13,4,66,70,0.05714285714285714,8.94611707310543,1.0,0.35714285714285715
Competition 7,25,Optimal_Stopping,1.0,0.14285714285714285,13,0,70,70,0.0,0.0,0.0,0.42857142857142855
Competition 7,26,Greedy,1.0,0.14285714285714285,16,26,44,70,0.37142857142857144,4.768810119058964,1.0,0.37142857142857144
Competition 7,26,Threshold_6,1.0,0.14285714285714285,16,12,58,70,0.17142857142857143,8.004585004993586,1.0833333333333333,0.5
Competition 7,26,Threshold_8,1.0,0.14285714285714285,16,2,68,70,0.02857142857142857,8.690961060119285,1.0,0.45714285714285713
Competition 7,26,Optimal_Stopping,1.0,0.14285714285714285,16,0,70,70,0.0,0.0,0.0,0.5571428571428572
Competition 7,27,Greedy,1.0,0.14285714285714285,14,32,38,70,0.45714285714285713,4.555342154388855,1.0,0.45714285714285713
Competition 7,27,Threshold_6,1.0,0.14285714285714285,14,7,63,70,0.1,7.2702700009893535,1.0,0.45714285714285713
Competition 7,27,Threshold_8,1.0,0.14285714285714285,14,1,69,70,0.014285714285714285,9.901633030228048,1.0,0.4857142857142857
Competition 7,27,Optimal_Stopping,1.0,0.14285714285714285,14,0,70,70,0.0,0.0,0.0,0.44285714285714284
Competition 7,28,Greedy,1.0,0.14285714285714285,30,32,38,70,0.45714285714285713,4.173357915651318,1.0,0.45714285714285713
Competition 7,28,Threshold_6,1.0,0.14285714285714285,30,6,64,70,0.08571428571428572,7.849919216322828,1.0,0.7428571428571429
Competition 7,28,Threshold_8,1.0,0.14285714285714285,30,2,68,70,0.02857142857142857,8.252949292794845,1.0,0.7857142857142857
Competition 7,28,Optimal_Stopping,1.0,0.14285714285714285,30,0,70,70,0.0,0.0,0.0,0.7142857142857143
Competition 7,29,Greedy,1.0,0.14285714285714285,27,30,40,70,0.42857142857142855,4.139386943832572,1.0,0.42857142857142855
Competition 7,29,Threshold_6,1.0,0.14285714285714285,27,10,60,70,0.14285714285714285,8.243054465433117,1.1,0.6142857142857143
Competition 7,29,Threshold_8,1.0,0.14285714285714285,27,0,70,70,0.0,0.0,0.0,0.6285714285714286
Competition 7,29,Optimal_Stopping,1.0,0.14285714285714285,27,0,70,70,0.0,0.0,0.0,0.7
Competition 7,30,Greedy,1.0,0.14285714285714285,17,27,43,70,0.38571428571428573,4.002255968684815,1.0,0.38571428571428573
Competition 7,30,Threshold_6,1.0,0.14285714285714285,17,12,58,70,0.17142857142857143,7.678440481531941,1.0,0.5428571428571428
Competition 7,30,Threshold_8,1.0,0.14285714285714285,17,1,69,70,0.014285714285714285,8.83531911075303,1.0,0.4714285714285714
Competition 7,30,Optimal_Stopping,1.0,0.14285714285714285,17,0,70,70,0.0,0.0,0.0,0.5428571428571428
Competition 7,31,Greedy,1.0,0.14285714285714285,15,32,38,70,0.45714285714285713,3.9923439262925573,1.0,0.45714285714285713
Competition 7,31,Threshold_6,1.0,0.14285714285714285,15,5,65,70,0.07142857142857142,8.246942276831817,1.0,0.4
Competition 7,31,Threshold_8,1.0,0.14285714285714285,15,3,67,70,0.04285714285714286,9.026436321521173,1.0,0.5571428571428572
Competition 7,31,Optimal_Stopping,1.0,0.14285714285714285,15,0,70,70,0.0,0.0,0.0,0.42857142857142855
Competition 7,32,Greedy,1.0,0.14285714285714285,11,29,41,70,0.4142857142857143,4.55415676299242,1.0,0.4142857142857143
Competition 7,32,Threshold_6,1.0,0.14285714285714285,11,6,64,70,0.08571428571428572,8.153255537630587,1.1666666666666667,0.42857142857142855
Competition 7,32,Threshold_8,1.0,0.14285714285714285,11,5,65,70,0.07142857142857142,9.242821814411043,1.0,0.2571428571428571
Competition 7,32,Optimal_Stopping,1.0,0.14285714285714285,11,0,70,70,0.0,0.0,0.0,0.38571428571428573
Competition 7,33,Greedy,1.0,0.14285714285714285,16,28,42,70,0.4,4.341384725985222,1.0,0.4
Competition 7,33,Threshold_6,1.0,0.14285714285714285,16,8,62,70,0.11428571428571428,8.117713686951152,1.125,0.4142857142857143
Competition 7,33,Threshold_8,1.0,0.14285714285714285,16,4,66,70,0.05714285714285714,8.766391096664538,1.25,0.4714285714285714
Competition 7,33,Optimal_Stopping,1.0,0.14285714285714285,16,0,70,70,0.0,0.0,0.0,0.4714285714285714
Competition 7,34,Greedy,1.0,0.14285714285714285,18,29,41,70,0.4142857142857143,4.64573009049318,1.0,0.4142857142857143
Competition 7,34,Threshold_6,1.0,0.14285714285714285,18,7,63,70,0.1,7.632160945826046,1.0,0.5428571428571428
Competition 7,34,Threshold_8,1.0,0.14285714285714285,18,4,66,70,0.05714285714285714,9.25213836244554,1.0,0.5714285714285714
Competition 7,34,Optimal_Stopping,1.0,0.14285714285714285,18,0,70,70,0.0,0.0,0.0,0.5285714285714286
Competition 7,35,Greedy,1.0,0.14285714285714285,12,29,41,70,0.4142857142857143,4.0841688119418205,1.0,0.4142857142857143
Competition 7,35,Threshold_6,1.0,0.14285714285714285,12,8,62,70,0.11428571428571428,7.283366809560802,1.125,0.5
Competition 7,35,Threshold_8,1.0,0.14285714285714285,12,3,67,70,0.04285714285714286,8.746322352099911,1.0,0.4714285714285714
Competition 7,35,Optimal_Stopping,1.0,0.14285714285714285,12,0,70,70,0.0,0.0,0.0,0.5142857142857142
Competition 7,36,Greedy,1.0,0.14285714285714285,19,31,39,70,0.44285714285714284,3.8187490623213716,1.0,0.44285714285714284
Competition 7,36,Threshold_6,1.0,0.14285714285714285,19,3,67,70,0.04285714285714286,8.44289199522487,1.0,0.5428571428571428
Competition 7,36,Threshold_8,1.0,0.14285714285714285,19,6,64,70,0.08571428571428572,9.127575974990476,1.0,0.5571428571428572
Competition 7,36,Optimal_Stopping,1.0,0.14285714285714285,19,0,70,70,0.0,0.0,0.0,0.4714285714285714
Competition 7,37,Greedy,1.0,0.14285714285714285,17,30,40,70,0.42857142857142855,4.908725958803857,1.0,0.42857142857142855
Competition 7,37,Threshold_6,1.0,0.14285714285714285,17,8,62,70,0.11428571428571428,7.901075793308955,1.0,0.5142857142857142
Competition 7,37,Threshold_8,1.0,0.14285714285714285,17,2,68,70,0.02857142857142857,8.629489295688174,1.0,0.4714285714285714
Competition 7,37,Optimal_Stopping,1.0,0.14285714285714285,17,0,70,70,0.0,0.0,0.0,0.5
Competition 7,38,Greedy,1.0,0.14285714285714285,7,21,49,70,0.3,4.7446926327536865,1.0,0.3
Competition 7,38,Threshold_6,1.0,0.14285714285714285,7,12,58,70,0.17142857142857143,7.84044177296191,1.0833333333333333,0.3
Competition 7,38,Threshold_8,1.0,0.14285714285714285,7,7,63,70,0.1,9.110730841344138,1.0,0.37142857142857144
Competition 7,38,Optimal_Stopping,1.0,0.14285714285714285,7,0,70,70,0.0,0.0,0.0,0.32857142857142857
Competition 7,39,Greedy,1.0,0.14285714285714285,42,32,38,70,0.45714285714285713,5.082147602421037,1.0,0.45714285714285713
Competition 7,39,Threshold_6,1.0,0.14285714285714285,42,3,67,70,0.04285714285714286,7.71812438696005,1.0,0.5571428571428572
Competition 7,39,Threshold_8,1.0,0.14285714285714285,42,5,65,70,0.07142857142857142,8.804681175639182,1.0,0.6428571428571429
Competition 7,39,Optimal_Stopping,1.0,0.14285714285714285,42,0,70,70,0.0,0.0,0.0,0.9428571428571428
Competition 7,40,Greedy,1.0,0.14285714285714285,13,32,38,70,0.45714285714285713,4.698786407550963,1.0,0.45714285714285713
Competition 7,40,Threshold_6,1.0,0.14285714285714285,13,5,65,70,0.07142857142857142,7.549940650365301,1.0,0.42857142857142855
Competition 7,40,Threshold_8,1.0,0.14285714285714285,13,3,67,70,0.04285714285714286,8.964605899621835,1.0,0.5285714285714286
Competition 7,40,Optimal_Stopping,1.0,0.14285714285714285,13,0,70,70,0.0,0.0,0.0,0.45714285714285713
Competition 7,41,Greedy,1.0,0.14285714285714285,15,33,37,70,0.4714285714285714,4.390894939235911,1.0,0.4714285714285714
Competition 7,41,Threshold_6,1.0,0.14285714285714285,15,6,64,70,0.08571428571428572,7.799347282323764,1.0,0.5142857142857142
Competition 7,41,Threshold_8,1.0,0.14285714285714285,15,1,69,70,0.014285714285714285,8.548308733220374,1.0,0.5142857142857142
Competition 7,41,Optimal_Stopping,1.0,0.14285714285714285,15,0,70,70,0.0,0.0,0.0,0.5428571428571428
Competition 7,42,Greedy,1.0,0.14285714285714285,12,24,46,70,0.34285714285714286,4.3483147995879445,1.0,0.34285714285714286
Competition 7,42,Threshold_6,1.0,0.14285714285714285,12,11,59,70,0.15714285714285714,7.335853872754168,1.0909090909090908,0.4142857142857143
Competition 7,42,Threshold_8,1.0,0.14285714285714285,12,5,65,70,0.07142857142857142,8.942701912660903,1.2,0.44285714285714284
Competition 7,42,Optimal_Stopping,1.0,0.14285714285714285,12,0,70,70,0.0,0.0,0.0,0.44285714285714284
Competition 7,43,Greedy,1.0,0.14285714285714285,13,32,38,70,0.45714285714285713,4.0954305834660865,1.0,0.45714285714285713
Competition 7,43,Threshold_6,1.0,0.14285714285714285,13,5,65,70,0.07142857142857142,8.437471300509618,1.0,0.6571428571428571
Competition 7,43,Threshold_8,1.0,0.14285714285714285,13,3,67,70,0.04285714285714286,8.449302128991944,1.0,0.5857142857142857
Competition 7,43,Optimal_Stopping,1.0,0.14285714285714285,13,0,70,70,0.0,0.0,0.0,0.5571428571428572
Competition 7,44,Greedy,1.0,0.14285714285714285,23,27,43,70,0.38571428571428573,4.3113235062618385,1.0,0.38571428571428573
Competition 7,44,Threshold_6,1.0,0.14285714285714285,23,10,60,70,0.14285714285714285,7.703769082889825,1.1,0.5571428571428572
Competition 7,44,Threshold_8,1.0,0.14285714285714285,23,3,67,70,0.04285714285714286,8.66397406959929,1.0,0.5428571428571428
Competition 7,44,Optimal_Stopping,1.0,0.14285714285714285,23,0,70,70,0.0,0.0,0.0,0.5571428571428572
Competition 7,45,Greedy,1.0,0.14285714285714285,16,30,40,70,0.42857142857142855,3.6555455164507213,1.0,0.42857142857142855
Competition 7,45,Threshold_6,1.0,0.14285714285714285,16,6,64,70,0.08571428571428572,7.074856076095993,1.1666666666666667,0.4857142857142857
Competition 7,45,Threshold_8,1.0,0.14285714285714285,16,4,66,70,0.05714285714285714,8.750780171678663,1.0,0.5142857142857142
Competition 7,45,Optimal_Stopping,1.0,0.14285714285714285,16,0,70,70,0.0,0.0,0.0,0.5428571428571428
Competition 7,46,Greedy,1.0,0.14285714285714285,15,30,40,70,0.42857142857142855,4.600396627076237,1.0,0.42857142857142855
